item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
low fat,0.070103425,hard drinks,179.4344,supermarket,tier 3,12.857645184136183,medium,5888.3352
regular,0.042087749,frozen foods,192.682,supermarket,tier 2,11.5,medium,3861.64
low fat,0.173904193,dairy,52.3298,supermarket,tier 3,11.65,high,269.649
low fat,0.103406065,fruits and vegetables,116.4466,supermarket,tier 3,16.6,medium,1178.466
low fat,0.184689756,household,35.4216,supermarket,tier 3,7.67,high,450.0808
low fat,0.097280981,fruits and vegetables,232.6958,supermarket,tier 2,19.1,medium,5375.0034
regular,0.074883035,breads,79.8986,supermarket,tier 2,7.72,medium,1090.5804
low fat,0.041177505,snack foods,142.3496,supermarket,tier 2,16.0,medium,3246.4408
low fat,0.1442339,health and hygiene,95.441,supermarket,tier 2,8.645,medium,3282.394
regular,0.064750025,starchy foods,92.6804,supermarket,tier 2,12.3,medium,1010.6844
low fat,0.103603094,snack foods,143.547,supermarket,tier 1,15.5,medium,1431.47
regular,0.09391835,frozen foods,189.8214,supermarket,tier 1,19.2,small,942.107
low fat,0.037014587,snack foods,115.1834,supermarket,tier 2,12.3,medium,1958.1178
low fat,0.066829875,others,185.5924,supermarket,tier 1,15.6,medium,3146.5708
low fat,0.057771828,dairy,85.3566,supermarket,tier 3,18.7,medium,591.8962
low fat,0.008001018,dairy,170.4422,supermarket,tier 1,17.6,small,2759.0752
regular,0.087584126,fruits and vegetables,221.7456,supermarket,tier 2,15.1,medium,6410.3224
low fat,0.105274111,dairy,39.9138,supermarket,tier 1,8.895,medium,690.4346
regular,0.095635061,meat,130.7942,supermarket,tier 3,12.857645184136183,medium,3047.3666
regular,0.02524761,baking goods,81.9934,supermarket,tier 3,12.857645184136183,medium,3439.5228
low fat,0.025281802,health and hygiene,152.0024,supermarket,tier 2,19.6,small,2884.2456
low fat,0.035409328,fruits and vegetables,36.2506,supermarket,tier 1,8.3,medium,834.9132
regular,0.075625152,breads,145.7444,supermarket,tier 1,6.575,medium,3193.1768
regular,0.062648111,frozen foods,104.899,supermarket,tier 3,12.6,high,1960.781
low fat,0.1017546,dairy,55.1956,supermarket,tier 2,19.25,small,491.3604
low fat,0.048931174,household,127.3336,supermarket,tier 2,18.1,small,1150.5024
regular,0.091096531,baking goods,52.3008,supermarket,tier 3,10.395,high,2226.4352
low fat,0.030479118,health and hygiene,33.2874,supermarket,tier 3,5.175,medium,635.1732
low fat,0.170176516,hard drinks,55.2614,supermarket,tier 3,14.65,high,718.3982
regular,0.081794766,breads,173.6054,supermarket,tier 1,9.1,medium,700.4216
low fat,0.05226427,seafood,158.4604,grocery store,tier 3,10.395,medium,158.4604
regular,0.116576702,baking goods,163.121,supermarket,tier 3,10.5,high,1794.331
low fat,0.013834247,frozen foods,62.7168,supermarket,tier 1,15.35,medium,958.752
low fat,0.073135768,canned,77.2986,supermarket,tier 3,17.25,medium,1012.6818
low fat,0.07266912,household,160.292,supermarket,tier 1,13.5,small,1438.128
regular,0.129337594,seafood,238.188,supermarket,tier 1,20.75,small,5033.448
regular,0.056033565,baking goods,51.4666,supermarket,tier 2,11.85,medium,974.0654
low fat,0.059797172,fruits and vegetables,151.8366,supermarket,tier 3,11.1,high,1057.9562
regular,0.077157727,soft drinks,232.4958,supermarket,tier 2,19.5,small,2804.3496
low fat,0.027222517,household,174.0396,supermarket,tier 2,6.635,medium,2093.2752
low fat,0.052363244,soft drinks,236.5564,supermarket,tier 2,10.8,medium,5243.8408
low fat,0.033926852,seafood,111.586,supermarket,tier 2,11.65,medium,3395.58
low fat,0.034369528,baking goods,43.7086,supermarket,tier 1,20.0,small,892.172
regular,0.041599644,soft drinks,40.9822,grocery store,tier 3,16.75,medium,157.1288
regular,0.136701678,meat,182.1608,supermarket,tier 3,12.857645184136183,medium,5880.3456
regular,0.139804885,canned,265.7884,supermarket,tier 2,17.0,medium,3974.826
regular,0.033555399,frozen foods,74.7354,supermarket,tier 1,8.155,small,1655.1788
low fat,0.084809658,soft drinks,261.191,supermarket,tier 2,17.25,medium,3155.892
regular,0.068604503,fruits and vegetables,197.3768,supermarket,tier 3,12.857645184136183,medium,7488.9184
low fat,0.136784873,dairy,265.2568,supermarket,tier 2,10.895,small,4218.5088
low fat,0.056191301,household,115.7492,supermarket,tier 2,10.1,medium,579.246
low fat,0.142732848,fruits and vegetables,167.95,grocery store,tier 3,5.655,medium,166.45
regular,0.042485444,canned,125.0046,supermarket,tier 3,12.15,medium,1743.0644
low fat,0.06682033,snack foods,198.9084,supermarket,tier 3,14.1,high,4761.8016
regular,0.078502143,meat,108.7596,supermarket,tier 2,9.195,medium,2588.6304
low fat,0.117065801,snack foods,196.1136,supermarket,tier 3,12.857645184136183,medium,6026.8216
low fat,0.011305479,household,235.5248,supermarket,tier 1,10.5,medium,4740.496
regular,0.171422166,fruits and vegetables,139.1838,supermarket,tier 2,9.395,medium,1685.8056
low fat,0.016979063,household,97.441,supermarket,tier 3,16.35,high,772.328
low fat,0.01430324,household,57.2614,supermarket,tier 2,19.5,medium,1547.3192
low fat,0.102978817,baking goods,144.947,supermarket,tier 1,9.17,small,4294.41
regular,0.132521929,frozen foods,228.6668,supermarket,tier 2,9.5,small,4146.6024
low fat,0.018813776,health and hygiene,235.259,supermarket,tier 3,12.857645184136183,medium,5672.616
low fat,0.140889111,breads,127.0994,supermarket,tier 1,4.635,small,1927.491
regular,0.023201357,snack foods,45.9428,supermarket,tier 2,16.85,medium,307.5996
low fat,0.101275792,baking goods,46.4744,supermarket,tier 2,9.195,small,950.7624
regular,0.061272194,meat,125.6388,supermarket,tier 1,5.15,medium,1733.7432
low fat,0.15202235,canned,106.628,supermarket,tier 3,7.0,medium,639.168
low fat,0.036933417,dairy,109.1886,grocery store,tier 3,16.7,medium,222.3772
regular,0.199955274,fruits and vegetables,182.3976,grocery store,tier 3,16.7,medium,724.3904
low fat,0.030631323,others,178.566,supermarket,tier 3,17.75,medium,2516.724
low fat,0.073251428,snack foods,181.695,grocery store,tier 3,13.15,medium,549.285
low fat,0.187850233,canned,146.5418,supermarket,tier 1,8.355,medium,2501.4106
low fat,0.01581384,household,183.2608,supermarket,tier 2,19.5,medium,2940.1728
low fat,0.014459672,health and hygiene,181.895,supermarket,tier 1,8.235,small,732.38
low fat,0.026081567,snack foods,217.585,supermarket,tier 2,9.8,small,4327.7
low fat,0.0,breads,164.7184,supermarket,tier 1,12.15,small,3962.8416
regular,0.032359413,canned,187.424,supermarket,tier 2,5.46,medium,3169.208
regular,0.097294728,frozen foods,47.7718,supermarket,tier 2,19.0,small,1039.9796
low fat,0.063695084,frozen foods,151.0708,supermarket,tier 2,13.3,medium,1805.6496
low fat,0.071699984,dairy,177.6028,grocery store,tier 3,20.7,medium,531.3084
regular,0.06358394,dairy,89.4856,supermarket,tier 2,11.35,medium,1142.5128
low fat,0.029999653,snack foods,169.7816,supermarket,tier 2,17.7,medium,2013.3792
regular,0.02210346,meat,194.7452,supermarket,tier 2,9.5,medium,1370.2164
low fat,0.083004078,baking goods,119.4756,supermarket,tier 1,20.6,small,1090.5804
low fat,0.020544065,fruits and vegetables,49.9324,supermarket,tier 2,16.35,small,259.662
low fat,0.012325122,fruits and vegetables,162.8894,supermarket,tier 3,18.25,medium,647.1576
low fat,0.072131519,snack foods,120.1098,supermarket,tier 2,6.195,medium,2892.2352
low fat,0.082797778,health and hygiene,161.492,supermarket,tier 2,17.6,medium,3515.424
regular,0.05382735,canned,155.2972,grocery store,tier 3,8.115,medium,311.5944
low fat,0.065350715,snack foods,175.437,supermarket,tier 1,9.0,medium,3175.866
low fat,0.04500603,snack foods,174.0054,supermarket,tier 3,11.1,medium,2101.2648
regular,0.037918142,snack foods,129.6994,supermarket,tier 3,10.0,medium,1413.4934
low fat,0.090185027,canned,140.2496,supermarket,tier 2,14.1,medium,2681.8424
regular,0.043863865,starchy foods,59.5904,supermarket,tier 3,7.06,high,761.6752
regular,0.08175276,fruits and vegetables,89.0488,supermarket,tier 1,12.5,small,1267.6832
low fat,0.034504414,household,125.202,supermarket,tier 3,12.857645184136183,medium,2783.044
low fat,0.140121306,dairy,102.5306,supermarket,tier 3,7.785,medium,1358.8978
low fat,0.03747983,frozen foods,192.7478,supermarket,tier 2,20.85,medium,2131.2258
regular,0.06619442,breakfast,184.4292,supermarket,tier 3,16.5,high,3101.2964
low fat,0.061313057,soft drinks,93.3436,supermarket,tier 3,7.63,medium,1323.6104
low fat,0.012643035,household,119.8414,supermarket,tier 3,18.6,high,365.5242
low fat,0.135612397,health and hygiene,61.1536,grocery store,tier 1,12.857645184136183,small,61.2536
low fat,0.048857925,breads,61.0194,supermarket,tier 1,12.6,medium,1052.6298
regular,0.05373063,fruits and vegetables,165.1526,supermarket,tier 3,11.1,high,1480.0734
low fat,0.011324862,canned,189.6188,supermarket,tier 2,7.855,medium,2285.0256
low fat,0.022457694,frozen foods,98.6068,supermarket,tier 3,12.857645184136183,medium,2430.17
regular,0.182128363,baking goods,165.65,grocery store,tier 1,12.857645184136183,small,665.8
low fat,0.0,frozen foods,38.3164,supermarket,tier 2,12.85,small,502.0132
low fat,0.012146608,fruits and vegetables,37.9848,supermarket,tier 2,6.215,small,782.9808
regular,0.02960641,baking goods,65.4142,supermarket,tier 1,6.71,medium,1516.0266
regular,0.062321222,baking goods,87.2514,supermarket,tier 1,20.85,medium,265.6542
low fat,0.025583714,dairy,239.1538,supermarket,tier 3,5.44,medium,480.7076
low fat,0.039576776,fruits and vegetables,179.9318,grocery store,tier 1,12.857645184136183,small,360.8636
low fat,0.073783159,others,66.0142,supermarket,tier 2,11.15,medium,988.713
low fat,0.041581725,soft drinks,163.3526,supermarket,tier 3,17.6,high,3453.5046
low fat,0.048388423,health and hygiene,163.0526,supermarket,tier 2,5.4,medium,2302.3364
low fat,0.157190017,health and hygiene,156.8604,grocery store,tier 1,12.857645184136183,small,316.9208
regular,0.045073782,snack foods,101.9016,supermarket,tier 2,11.35,medium,2631.2416
low fat,0.141686037,breads,126.9994,supermarket,tier 2,4.635,medium,1798.9916
low fat,0.033271818,fruits and vegetables,196.5768,supermarket,tier 1,12.85,medium,5715.2272
low fat,0.035863436,meat,58.3562,supermarket,tier 3,12.857645184136183,medium,1125.8678
low fat,0.050562853,health and hygiene,153.3656,grocery store,tier 3,10.1,medium,463.3968
low fat,0.105110692,dairy,41.1138,supermarket,tier 1,8.895,small,690.4346
low fat,0.0,household,119.1098,supermarket,tier 2,6.59,medium,964.0784
low fat,0.080829372,health and hygiene,96.4436,supermarket,tier 3,18.6,medium,2741.7644
regular,0.0,snack foods,193.482,supermarket,tier 1,6.89,medium,2510.066
low fat,0.039996021,health and hygiene,176.7686,grocery store,tier 1,12.857645184136183,small,888.843
regular,0.133352623,canned,219.7798,supermarket,tier 1,11.0,medium,2644.5576
regular,0.031330907,canned,52.364,supermarket,tier 2,14.0,medium,745.696
low fat,0.025578526,household,198.8084,supermarket,tier 3,12.857645184136183,medium,5555.4352
regular,0.099286298,snack foods,49.8666,supermarket,tier 1,14.65,medium,563.9326
low fat,0.011835436,others,121.373,grocery store,tier 1,12.857645184136183,small,246.346
low fat,0.03786331,health and hygiene,40.948,supermarket,tier 3,11.0,high,319.584
regular,0.044139551,baking goods,143.9128,grocery store,tier 3,10.5,medium,143.8128
regular,0.0,frozen foods,179.2344,supermarket,tier 2,11.8,small,2141.2128
regular,0.014144442,frozen foods,180.4344,supermarket,tier 3,11.8,medium,535.3032
low fat,0.08071118,baking goods,113.1544,supermarket,tier 3,12.857645184136183,medium,3355.632
regular,0.037060755,meat,176.837,supermarket,tier 3,6.69,medium,1411.496
low fat,0.053455158,soft drinks,43.677,supermarket,tier 1,15.5,medium,562.601
low fat,0.027157955,others,50.2666,supermarket,tier 3,10.895,medium,820.2656
low fat,0.032306341,health and hygiene,166.3526,supermarket,tier 1,11.15,medium,986.7156
low fat,0.009776268,others,213.756,supermarket,tier 1,9.06,small,1065.28
low fat,0.046026479,baking goods,196.5084,supermarket,tier 1,4.92,medium,3769.7596
regular,0.037699423,dairy,125.5704,supermarket,tier 1,4.805,small,3880.2824
low fat,0.098036903,canned,51.5324,supermarket,tier 1,8.5,medium,882.8508
low fat,0.159304333,soft drinks,226.172,supermarket,tier 2,9.395,small,3848.324
low fat,0.034940979,canned,177.3344,supermarket,tier 1,5.94,medium,1605.9096
regular,0.00636189,baking goods,121.1098,supermarket,tier 2,6.635,medium,2651.2156
low fat,0.109153001,snack foods,161.3578,supermarket,tier 3,20.75,medium,4492.8184
low fat,0.01769927,dairy,74.2012,supermarket,tier 3,12.857645184136183,medium,1290.3204
regular,0.066693437,snack foods,42.3112,supermarket,tier 2,7.645,small,1065.28
regular,0.012030747,canned,166.6184,supermarket,tier 1,17.2,medium,1155.8288
regular,0.029223424,canned,175.437,supermarket,tier 2,9.695,medium,2999.429
regular,0.044321422,meat,103.899,supermarket,tier 1,5.19,medium,2889.572
low fat,0.13689554,breads,176.437,grocery store,tier 3,15.85,medium,529.311
regular,0.03598621,frozen foods,244.1486,supermarket,tier 3,6.865,medium,2687.8346
low fat,0.075515154,dairy,167.2158,supermarket,tier 3,13.1,high,3008.0844
low fat,0.016143389,household,194.2478,supermarket,tier 2,8.51,medium,2324.9736
low fat,0.068163102,health and hygiene,140.4812,supermarket,tier 2,7.39,medium,2422.1804
low fat,0.077659918,snack foods,260.2962,supermarket,tier 3,18.25,high,1035.9848
low fat,0.306542848,soft drinks,147.3102,grocery store,tier 1,12.857645184136183,small,291.6204
low fat,0.173573164,fruits and vegetables,114.4518,supermarket,tier 2,15.6,medium,2390.8878
regular,0.070288365,snack foods,64.3484,supermarket,tier 2,13.0,small,2218.4456
low fat,0.0,household,117.815,supermarket,tier 2,12.15,medium,2330.3
low fat,0.02775746,health and hygiene,62.5168,supermarket,tier 1,19.35,medium,1534.0032
regular,0.052517969,frozen foods,115.4176,supermarket,tier 2,16.7,medium,687.1056
low fat,0.0,dairy,155.1288,supermarket,tier 2,7.285,medium,1414.1592
regular,0.029722659,dairy,143.4786,supermarket,tier 1,14.0,small,1589.2646
low fat,0.069100548,breads,216.6166,supermarket,tier 1,15.85,small,4136.6154
low fat,0.071244438,frozen foods,119.2098,supermarket,tier 2,10.5,small,1325.6078
regular,0.038313981,fruits and vegetables,109.957,supermarket,tier 3,12.857645184136183,medium,4504.137
low fat,0.141615436,canned,169.0132,supermarket,tier 2,18.85,small,1860.2452
low fat,0.207783483,household,262.291,grocery store,tier 1,12.857645184136183,small,525.982
low fat,0.070154899,dairy,218.185,supermarket,tier 1,16.7,small,5193.24
low fat,0.020769677,dairy,117.5782,supermarket,tier 3,12.857645184136183,medium,2741.0986
regular,0.205484395,baking goods,198.011,grocery store,tier 1,12.857645184136183,small,392.822
low fat,0.012737719,meat,38.5822,supermarket,tier 1,6.32,medium,353.5398
regular,0.059751638,fruits and vegetables,129.1678,supermarket,tier 3,20.2,high,1017.3424
regular,0.007551607,dairy,145.8102,supermarket,tier 1,17.5,medium,1895.5326
low fat,0.021220113,hard drinks,55.1298,supermarket,tier 2,16.75,small,1240.3854
regular,0.03382933,meat,196.9426,supermarket,tier 2,12.35,medium,2768.3964
low fat,0.073879939,household,94.0462,supermarket,tier 3,12.857645184136183,medium,1850.924
regular,0.08073703,baking goods,197.011,supermarket,tier 1,19.7,small,3338.987
low fat,0.059417055,household,237.9248,supermarket,tier 1,15.1,medium,2133.2232
regular,0.012483408,meat,195.411,supermarket,tier 2,10.195,medium,2749.754
regular,0.0,fruits and vegetables,171.9764,supermarket,tier 2,13.15,medium,2404.8696
regular,0.105181277,frozen foods,214.4218,supermarket,tier 1,5.845,medium,5343.045
regular,0.044945123,snack foods,101.0016,supermarket,tier 3,11.35,high,2631.2416
regular,0.0,baking goods,121.3098,supermarket,tier 2,6.635,medium,2530.7058
regular,0.027458099,canned,158.792,supermarket,tier 3,19.5,medium,2556.672
low fat,0.091189915,snack foods,149.3708,supermarket,tier 2,13.35,small,4514.124
low fat,0.067128641,soft drinks,242.8486,supermarket,tier 3,12.857645184136183,medium,3420.8804
low fat,0.140241213,frozen foods,150.2392,supermarket,tier 2,13.35,medium,2684.5056
low fat,0.052257982,snack foods,121.8072,supermarket,tier 1,17.85,medium,2450.144
low fat,0.039492207,snack foods,97.3042,supermarket,tier 1,8.395,small,1091.2462
low fat,0.128065918,snack foods,104.3622,supermarket,tier 2,19.0,small,1905.5196
low fat,0.054986919,frozen foods,108.6254,supermarket,tier 1,7.905,small,1844.9318
regular,0.075736746,baking goods,265.5568,supermarket,tier 2,15.5,small,4482.1656
low fat,0.044024163,baking goods,125.902,grocery store,tier 3,18.7,medium,126.502
low fat,0.036295834,dairy,217.5482,supermarket,tier 3,20.25,high,1095.241
regular,0.030905215,canned,227.6352,supermarket,tier 2,8.42,medium,2748.4224
regular,0.006335942,baking goods,121.8098,supermarket,tier 1,6.635,medium,2048.6666
regular,0.030118338,breads,248.8092,supermarket,tier 3,12.857645184136183,medium,3486.1288
low fat,0.037901015,snack foods,124.1704,supermarket,tier 2,15.6,medium,1877.556
low fat,0.15616879,meat,160.6578,supermarket,tier 3,17.2,high,3690.5294
low fat,0.03748996,baking goods,48.6034,supermarket,tier 2,6.8,small,291.6204
regular,0.150238656,fruits and vegetables,229.3694,grocery store,tier 1,12.857645184136183,small,228.3694
low fat,0.175849067,fruits and vegetables,222.0772,supermarket,tier 3,19.85,high,2001.3948
low fat,0.09297084,breads,122.0098,supermarket,tier 3,4.785,medium,2048.6666
regular,0.030198228,baking goods,98.2384,supermarket,tier 1,8.3,medium,2167.8448
low fat,0.07376631,canned,208.5638,supermarket,tier 3,16.5,high,2691.8294
low fat,0.162242617,snack foods,107.8622,supermarket,tier 1,10.85,small,1058.622
low fat,0.015900971,snack foods,163.821,supermarket,tier 1,7.945,medium,1794.331
low fat,0.05346916,canned,114.1492,grocery store,tier 3,7.655,medium,115.8492
regular,0.020718655,breakfast,130.4994,supermarket,tier 1,21.1,small,2184.4898
low fat,0.305305397,fruits and vegetables,116.6834,grocery store,tier 1,12.857645184136183,small,460.7336
regular,0.05281112,canned,86.6224,supermarket,tier 1,8.975,medium,1704.448
low fat,0.162147349,fruits and vegetables,37.719,supermarket,tier 3,18.2,medium,549.285
low fat,0.046088273,health and hygiene,153.6682,supermarket,tier 1,18.7,small,3506.7686
low fat,0.124448295,soft drinks,112.0518,grocery store,tier 1,12.857645184136183,small,113.8518
regular,0.048403392,dairy,48.2376,supermarket,tier 3,10.5,medium,527.3136
low fat,0.025512207,fruits and vegetables,159.692,supermarket,tier 3,6.055,medium,5592.72
regular,0.00704098,starchy foods,173.5738,supermarket,tier 1,21.2,small,2954.1546
low fat,0.105018817,snack foods,155.263,supermarket,tier 1,16.75,medium,1721.093
low fat,0.03066757,health and hygiene,193.4162,supermarket,tier 2,18.35,medium,2116.5782
low fat,0.063017847,soft drinks,159.0578,supermarket,tier 2,12.65,medium,2085.9514
low fat,0.035264298,health and hygiene,86.1224,supermarket,tier 2,10.6,medium,426.112
low fat,0.005505481,frozen foods,102.4016,supermarket,tier 2,8.89,medium,2732.4432
regular,0.235354055,baking goods,50.8008,grocery store,tier 3,9.8,medium,101.2016
low fat,0.010674255,meat,63.4826,supermarket,tier 3,6.17,medium,774.9912
regular,0.066431507,fruits and vegetables,250.1092,supermarket,tier 2,18.2,medium,4233.1564
low fat,0.023783007,baking goods,104.0332,supermarket,tier 2,14.0,medium,1435.4648
regular,0.047936284,fruits and vegetables,185.7556,supermarket,tier 1,20.6,small,3942.8676
low fat,0.028519419,health and hygiene,109.2228,grocery store,tier 3,14.35,medium,221.0456
low fat,0.029299175,meat,140.318,grocery store,tier 1,12.857645184136183,small,139.818
low fat,0.09557165,soft drinks,171.0106,supermarket,tier 2,14.15,medium,4106.6544
low fat,0.016910914,household,96.641,supermarket,tier 3,12.857645184136183,medium,1544.656
low fat,0.064240743,health and hygiene,121.9414,supermarket,tier 2,12.6,medium,1462.0968
low fat,0.143688905,breakfast,128.1994,supermarket,tier 3,15.6,medium,2184.4898
low fat,0.072238195,frozen foods,120.0098,supermarket,tier 3,5.765,high,1687.1372
low fat,0.008871687,frozen foods,99.7384,supermarket,tier 3,8.68,medium,295.6152
low fat,0.0,frozen foods,109.9254,grocery store,tier 1,12.857645184136183,small,108.5254
low fat,0.08849163,dairy,231.1668,supermarket,tier 2,14.1,medium,7602.1044
low fat,0.020573334,soft drinks,156.4656,supermarket,tier 2,8.785,small,2162.5184
low fat,0.096185556,frozen foods,127.1678,supermarket,tier 3,5.985,medium,3560.6984
low fat,0.226284381,fruits and vegetables,163.221,grocery store,tier 1,12.857645184136183,small,326.242
regular,0.128543405,baking goods,226.5404,supermarket,tier 2,9.695,medium,4500.808
low fat,0.0,fruits and vegetables,173.3738,supermarket,tier 1,16.6,small,2085.2856
low fat,0.10234983,fruits and vegetables,55.0298,supermarket,tier 1,6.13,medium,539.298
low fat,0.037845086,baking goods,75.5354,supermarket,tier 2,7.445,medium,1956.1204
low fat,0.112161697,canned,154.4682,grocery store,tier 1,12.857645184136183,small,152.4682
regular,0.014626901,canned,207.7638,supermarket,tier 1,13.35,small,3520.0846
low fat,0.244102315,snack foods,148.076,grocery store,tier 1,12.857645184136183,small,146.476
regular,0.128709014,starchy foods,96.1068,supermarket,tier 3,13.5,high,1846.9292
low fat,0.008578539,health and hygiene,117.6492,supermarket,tier 2,11.8,medium,1158.492
low fat,0.011180713,others,53.8614,supermarket,tier 3,14.65,high,221.0456
regular,0.185824165,baking goods,78.5328,supermarket,tier 2,12.35,small,695.0952
low fat,0.081197035,breads,121.7414,grocery store,tier 1,12.857645184136183,small,365.5242
regular,0.105725004,snack foods,169.9764,supermarket,tier 3,15.6,medium,2748.4224
regular,0.0,dairy,55.9298,grocery store,tier 1,12.857645184136183,small,107.8596
low fat,0.061686402,dairy,153.9998,supermarket,tier 3,12.857645184136183,medium,5229.1932
regular,0.012282366,snack foods,132.5284,supermarket,tier 1,15.15,medium,1713.7692
regular,0.157701958,meat,158.7946,supermarket,tier 3,12.857645184136183,medium,5522.811
regular,0.02494708,baking goods,172.3422,supermarket,tier 2,10.3,medium,5690.5926
regular,0.151467821,meat,154.1314,supermarket,tier 3,5.86,medium,3412.8908
low fat,0.159803853,frozen foods,141.5154,supermarket,tier 3,10.195,high,850.8924
regular,0.149895348,snack foods,152.0708,grocery store,tier 3,8.27,medium,451.4124
low fat,0.030174246,canned,76.667,supermarket,tier 1,12.1,medium,1531.34
low fat,0.0,dairy,175.3028,supermarket,tier 3,12.857645184136183,medium,3719.1588
low fat,0.075132353,snack foods,125.9046,supermarket,tier 3,18.25,high,2365.5874
regular,0.076354362,frozen foods,192.1846,supermarket,tier 3,12.65,medium,1146.5076
regular,0.074806196,dairy,112.9176,supermarket,tier 3,12.857645184136183,medium,3435.528
low fat,0.044606379,snack foods,174.2054,supermarket,tier 3,12.857645184136183,medium,4377.635
low fat,0.026598474,household,245.8776,supermarket,tier 3,16.7,high,4210.5192
regular,0.058414678,fruits and vegetables,163.4552,supermarket,tier 2,12.15,small,974.7312
low fat,0.135707553,fruits and vegetables,172.5106,supermarket,tier 2,17.0,small,2053.3272
low fat,0.042524835,fruits and vegetables,228.372,supermarket,tier 3,7.365,high,4527.44
low fat,0.112859454,canned,118.344,supermarket,tier 2,12.5,medium,2157.192
regular,0.013584408,fruits and vegetables,107.7596,supermarket,tier 3,16.1,high,323.5788
regular,0.014656564,canned,208.5638,supermarket,tier 2,13.35,medium,2277.7018
low fat,0.0,soft drinks,73.4696,supermarket,tier 3,16.2,high,2087.9488
low fat,0.0,fruits and vegetables,162.3578,supermarket,tier 2,6.055,small,1604.578
low fat,0.022155562,dairy,109.5886,supermarket,tier 3,16.7,medium,1000.6974
low fat,0.037131628,canned,216.4824,grocery store,tier 1,12.857645184136183,small,218.3824
low fat,0.070767174,soft drinks,111.986,supermarket,tier 2,4.59,small,792.302
regular,0.062508438,fruits and vegetables,227.1062,supermarket,tier 1,16.35,medium,5642.655
regular,0.018059621,frozen foods,179.766,supermarket,tier 2,19.75,medium,2336.958
low fat,0.0,health and hygiene,126.1704,supermarket,tier 3,19.85,medium,1877.556
low fat,0.140571971,snack foods,154.7998,supermarket,tier 3,12.857645184136183,medium,3383.5956
low fat,0.0,canned,79.7644,supermarket,tier 2,9.0,small,1649.8524
low fat,0.070149088,dairy,264.5226,supermarket,tier 1,10.3,medium,3436.1938
low fat,0.119285634,frozen foods,247.4434,supermarket,tier 3,17.0,high,2980.1208
regular,0.062979148,baking goods,87.983,supermarket,tier 2,17.35,medium,1707.777
low fat,0.005448005,frozen foods,102.1016,supermarket,tier 3,12.857645184136183,medium,3542.056
low fat,0.022351808,meat,143.7812,supermarket,tier 3,12.857645184136183,medium,4986.842
low fat,0.027827268,health and hygiene,65.6168,supermarket,tier 3,19.35,medium,383.5008
low fat,0.024766802,household,151.0392,supermarket,tier 3,12.857645184136183,medium,3281.0624
low fat,0.096799953,household,192.382,supermarket,tier 3,6.57,high,4247.804
regular,0.026440214,canned,143.647,supermarket,tier 3,12.857645184136183,medium,2862.94
low fat,0.031962866,dairy,178.0344,supermarket,tier 2,6.38,medium,535.3032
regular,0.076059648,baking goods,265.1568,supermarket,tier 3,15.5,medium,2109.2544
regular,0.0,baking goods,162.421,supermarket,tier 2,10.5,medium,1304.968
low fat,0.020391845,snack foods,248.9092,supermarket,tier 1,7.42,small,2241.0828
low fat,0.160216552,snack foods,93.512,supermarket,tier 1,7.365,medium,1677.816
regular,0.179077475,meat,94.3752,supermarket,tier 1,6.175,small,1342.2528
low fat,0.010454459,canned,115.6808,supermarket,tier 1,6.425,medium,1406.1696
regular,0.014825605,fruits and vegetables,233.2958,supermarket,tier 1,20.35,small,4206.5244
regular,0.028837829,canned,117.8492,supermarket,tier 3,9.895,medium,1506.0396
low fat,0.069742672,soft drinks,106.2938,supermarket,tier 3,12.3,medium,1715.1008
low fat,0.010615026,frozen foods,185.1898,grocery store,tier 1,12.857645184136183,small,374.1796
low fat,0.094219593,soft drinks,189.9872,supermarket,tier 1,13.5,small,1323.6104
low fat,0.041273236,canned,82.4934,supermarket,tier 3,6.98,medium,982.7208
low fat,0.173481304,snack foods,194.511,supermarket,tier 1,15.1,small,4910.275
low fat,0.146767897,meat,102.3648,supermarket,tier 3,10.3,medium,1557.972
low fat,0.054318517,snack foods,140.9154,supermarket,tier 1,18.25,medium,6381.693
low fat,0.030527166,health and hygiene,33.5874,supermarket,tier 2,5.175,medium,635.1732
low fat,0.048027043,breads,218.9166,supermarket,tier 1,13.35,small,5660.6316
low fat,0.048957533,fruits and vegetables,37.8506,supermarket,tier 3,20.7,medium,265.6542
low fat,0.02705936,soft drinks,153.3682,supermarket,tier 1,8.52,small,914.8092
low fat,0.050335829,health and hygiene,126.2336,supermarket,tier 2,8.76,medium,1406.1696
low fat,0.131383762,frozen foods,246.046,supermarket,tier 1,12.15,medium,1231.73
regular,0.09735225,snack foods,160.7262,supermarket,tier 1,14.5,medium,1750.3882
low fat,0.029380407,household,114.715,supermarket,tier 3,12.857645184136183,medium,1864.24
low fat,0.032511818,meat,165.0842,supermarket,tier 3,16.35,high,994.7052
regular,0.058730831,baking goods,171.9422,supermarket,tier 1,11.65,small,3448.844
low fat,0.090278634,household,86.7882,supermarket,tier 2,6.525,small,1975.4286
low fat,0.105577348,fruits and vegetables,85.6908,supermarket,tier 2,6.59,small,1929.4884
low fat,0.034726222,household,125.602,supermarket,tier 1,16.35,medium,3036.048
regular,0.029372367,breads,186.7556,supermarket,tier 1,5.94,small,3942.8676
regular,0.0,baking goods,132.5626,supermarket,tier 3,5.465,medium,262.3252
