item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
low fat,0.048124443,breads,216.7166,supermarket,tier 2,13.35,medium,3918.8988
low fat,0.09261307,dairy,76.367,supermarket,tier 3,20.7,high,306.268
low fat,0.094697274,baking goods,158.4604,supermarket,tier 3,12.857645184136183,medium,4278.4308
low fat,0.035984104,fruits and vegetables,260.6278,supermarket,tier 2,16.2,medium,4425.5726
regular,0.056596985,snack foods,230.9984,supermarket,tier 3,12.857645184136183,medium,9267.936
low fat,0.2047,frozen foods,76.867,grocery store,tier 1,12.857645184136183,small,229.701
regular,0.020618324,breakfast,129.3994,supermarket,tier 3,12.857645184136183,medium,2055.9904
low fat,0.04709821,others,101.3016,supermarket,tier 1,5.5,small,3339.6528
regular,0.087584126,fruits and vegetables,221.7456,supermarket,tier 2,15.1,medium,6410.3224
regular,0.038078899,frozen foods,122.9046,supermarket,tier 2,15.7,medium,1992.0736
regular,0.095102092,breakfast,104.4332,supermarket,tier 2,7.895,medium,2870.9296
regular,0.011953902,canned,164.5184,supermarket,tier 3,12.857645184136183,medium,2807.0128
regular,0.062799379,baking goods,88.183,supermarket,tier 3,17.35,high,539.298
low fat,0.031125709,household,174.3054,supermarket,tier 3,7.285,high,4377.635
low fat,0.026005891,household,180.9976,supermarket,tier 2,20.25,medium,2716.464
low fat,0.09246392,snack foods,190.9504,grocery store,tier 1,12.857645184136183,small,383.5008
low fat,0.107765165,soft drinks,59.5904,supermarket,tier 1,15.85,medium,703.0848
low fat,0.010647477,meat,66.3826,supermarket,tier 1,6.17,medium,1937.478
low fat,0.015749341,household,182.2608,supermarket,tier 1,19.5,medium,3307.6944
low fat,0.077628053,household,197.611,supermarket,tier 1,19.2,medium,3142.576
low fat,0.0,canned,181.2292,supermarket,tier 3,16.7,medium,2554.0088
regular,0.056695731,breads,104.0648,supermarket,tier 3,20.85,medium,1869.5664
regular,0.063993068,breads,260.4594,supermarket,tier 2,14.5,medium,5494.8474
regular,0.069529262,meat,233.1616,supermarket,tier 3,11.395,high,6093.4016
low fat,0.034452949,soft drinks,174.0422,supermarket,tier 1,7.97,small,2586.633
regular,0.06670068,snack foods,55.2956,supermarket,tier 1,7.71,medium,1255.6988
regular,0.034699737,canned,141.7496,supermarket,tier 1,19.25,small,4093.3384
low fat,0.058346939,dairy,142.2128,supermarket,tier 1,7.075,small,3163.8816
regular,0.065203103,meat,166.0816,supermarket,tier 3,12.857645184136183,medium,5033.448
regular,0.078929571,frozen foods,79.9276,supermarket,tier 1,11.6,small,1137.1864
low fat,0.182514881,fruits and vegetables,98.77,supermarket,tier 3,12.857645184136183,medium,2696.49
low fat,0.016895293,hard drinks,178.566,supermarket,tier 3,12.1,medium,898.83
low fat,0.073379745,health and hygiene,118.244,supermarket,tier 1,10.0,small,2756.412
low fat,0.08075758,baking goods,81.896,supermarket,tier 2,14.35,medium,878.856
low fat,0.112271498,snack foods,58.222,supermarket,tier 1,10.395,medium,659.142
low fat,0.153741385,dairy,182.6292,grocery store,tier 1,12.857645184136183,small,182.4292
low fat,0.127929521,fruits and vegetables,211.4902,supermarket,tier 3,8.1,high,3610.6334
regular,0.07838564,fruits and vegetables,256.4646,supermarket,tier 2,8.05,small,5153.292
regular,0.078502143,meat,108.7596,supermarket,tier 2,9.195,medium,2588.6304
regular,0.047684831,dairy,212.5876,supermarket,tier 3,20.7,medium,1286.3256
regular,0.123159656,fruits and vegetables,110.1544,supermarket,tier 2,15.7,medium,1230.3984
regular,0.0,fruits and vegetables,60.2194,supermarket,tier 3,12.857645184136183,medium,1733.7432
low fat,0.053392944,health and hygiene,193.8162,grocery store,tier 1,12.857645184136183,small,384.8324
low fat,0.036715907,household,180.0318,supermarket,tier 2,16.5,medium,3969.4996
low fat,0.065236932,snack foods,176.437,supermarket,tier 2,9.0,small,7763.228
regular,0.041947547,meat,41.2112,supermarket,tier 3,6.785,high,809.6128
low fat,0.082888496,canned,178.6002,supermarket,tier 3,19.5,medium,1253.7014
low fat,0.055390121,dairy,195.2768,supermarket,tier 1,7.575,small,5715.2272
regular,0.012194556,fruits and vegetables,57.7904,supermarket,tier 3,18.2,high,1464.76
low fat,0.060495243,dairy,169.8106,supermarket,tier 3,16.75,high,3251.1014
regular,0.0,frozen foods,214.3218,supermarket,tier 2,7.47,small,4274.436
regular,0.014753811,fruits and vegetables,231.7958,supermarket,tier 3,12.857645184136183,medium,5375.0034
low fat,0.160707489,fruits and vegetables,38.019,supermarket,tier 3,12.857645184136183,medium,1318.284
regular,0.085622362,meat,119.4124,supermarket,tier 3,13.85,medium,2251.7356
regular,0.046350909,frozen foods,37.4506,supermarket,tier 2,6.635,medium,1176.4686
regular,0.102920886,fruits and vegetables,130.4968,supermarket,tier 1,6.11,small,3523.4136
low fat,0.026604781,snack foods,86.2198,supermarket,tier 2,15.25,small,610.5386
low fat,0.0,canned,96.4094,supermarket,tier 2,15.85,small,1237.7222
low fat,0.031860325,snack foods,235.1248,grocery store,tier 3,15.2,medium,474.0496
regular,0.0,snack foods,52.6666,supermarket,tier 3,12.857645184136183,medium,717.7324
low fat,0.021250002,soft drinks,150.5024,supermarket,tier 1,20.75,small,2580.6408
low fat,0.159936948,frozen foods,143.2154,supermarket,tier 1,10.195,small,2552.6772
low fat,0.129503146,fruits and vegetables,164.021,supermarket,tier 2,7.605,medium,3914.904
regular,0.142688846,fruits and vegetables,88.5514,supermarket,tier 1,18.0,small,796.9626
low fat,0.179484411,dairy,228.9352,grocery store,tier 1,12.857645184136183,small,916.1408
low fat,0.089163056,household,191.3504,supermarket,tier 2,18.35,medium,3259.7568
low fat,0.105761491,fruits and vegetables,84.8908,supermarket,tier 1,6.59,medium,1677.816
regular,0.056960814,snack foods,230.0984,supermarket,tier 1,13.8,medium,3707.1744
regular,0.00704098,starchy foods,173.5738,supermarket,tier 1,21.2,small,2954.1546
regular,0.011026594,snack foods,166.4842,supermarket,tier 3,10.5,medium,2652.5472
low fat,0.093203257,household,52.7956,supermarket,tier 2,8.97,medium,1037.3164
low fat,0.026916794,others,50.9666,supermarket,tier 3,12.857645184136183,medium,717.7324
low fat,0.035264298,health and hygiene,86.1224,supermarket,tier 2,10.6,medium,426.112
low fat,0.015908424,breads,231.1668,supermarket,tier 2,13.65,small,6911.004
low fat,0.017719277,health and hygiene,211.0244,supermarket,tier 1,19.0,small,3811.0392
regular,0.035334201,snack foods,115.3518,supermarket,tier 3,12.857645184136183,medium,2277.036
low fat,0.065652494,baking goods,48.9034,grocery store,tier 1,12.857645184136183,small,48.6034
low fat,0.056919038,snack foods,212.8218,supermarket,tier 1,6.865,medium,5770.4886
regular,0.048143292,baking goods,40.2138,supermarket,tier 1,10.8,small,690.4346
low fat,0.022047313,dairy,110.2886,supermarket,tier 3,16.7,high,1890.2062
low fat,0.090427268,hard drinks,126.2336,supermarket,tier 3,12.857645184136183,medium,3195.84
low fat,0.027779254,baking goods,150.1708,supermarket,tier 1,15.15,small,1504.708
low fat,0.0,household,238.3248,grocery store,tier 3,10.5,medium,711.0744
low fat,0.008033611,dairy,174.2422,supermarket,tier 3,17.6,medium,4311.055
low fat,0.033088472,meat,175.4738,supermarket,tier 1,19.35,small,521.3214
low fat,0.160663021,household,59.4562,supermarket,tier 1,15.7,small,829.5868
low fat,0.178975721,dairy,155.5288,supermarket,tier 2,18.1,medium,1571.288
regular,0.017627888,starchy foods,239.6538,supermarket,tier 2,10.195,small,2403.538
low fat,0.0194158,breads,41.6454,grocery store,tier 1,12.857645184136183,small,83.8908
low fat,0.016993225,fruits and vegetables,211.0586,supermarket,tier 2,6.655,medium,844.2344
low fat,0.027139013,household,127.3336,supermarket,tier 2,19.0,medium,2940.1728
low fat,0.03777249,frozen foods,98.0068,grocery store,tier 3,7.075,medium,291.6204
low fat,0.036746479,frozen foods,181.2976,supermarket,tier 2,13.15,medium,3259.7568
regular,0.022460102,fruits and vegetables,226.8036,supermarket,tier 1,20.1,medium,3415.554
regular,0.0,dairy,256.7672,supermarket,tier 3,20.35,medium,5624.6784
low fat,0.05213575,health and hygiene,190.1846,supermarket,tier 1,18.85,medium,6687.961
regular,0.062508438,fruits and vegetables,227.1062,supermarket,tier 1,16.35,medium,5642.655
low fat,0.007309544,meat,196.2426,supermarket,tier 3,11.3,medium,4943.565
low fat,0.015623754,fruits and vegetables,182.6266,supermarket,tier 3,17.5,medium,3135.2522
regular,0.142978223,fruits and vegetables,87.4514,supermarket,tier 2,18.0,medium,796.9626
low fat,0.017191055,dairy,51.535,supermarket,tier 2,7.935,medium,848.895
low fat,0.143592939,baking goods,37.3164,grocery store,tier 1,12.857645184136183,small,38.6164
regular,0.011995271,canned,184.5924,supermarket,tier 1,20.25,small,4997.4948
regular,0.15717236,snack foods,149.1418,supermarket,tier 1,15.5,medium,588.5672
low fat,0.061393095,dairy,91.812,grocery store,tier 1,12.857645184136183,small,372.848
regular,0.264124669,meat,155.7314,grocery store,tier 1,12.857645184136183,small,155.1314
low fat,0.020310046,soft drinks,218.0508,supermarket,tier 3,15.35,high,3038.7112
low fat,0.054630834,health and hygiene,200.2084,supermarket,tier 1,10.1,small,1587.2672
regular,0.052517969,frozen foods,115.4176,supermarket,tier 2,16.7,medium,687.1056
regular,0.047565208,dairy,213.4876,supermarket,tier 1,20.7,medium,1929.4884
low fat,0.060797393,starchy foods,223.8404,supermarket,tier 3,16.0,high,3600.6464
low fat,0.041291169,starchy foods,180.7634,supermarket,tier 1,14.0,small,2181.1608
low fat,0.022604051,fruits and vegetables,181.4318,supermarket,tier 1,12.85,small,3428.2042
regular,0.056580228,breads,105.6648,supermarket,tier 2,20.85,medium,623.1888
low fat,0.164196823,household,120.5124,supermarket,tier 1,12.35,medium,2133.2232
low fat,0.022976497,frozen foods,261.6594,supermarket,tier 3,6.85,medium,3401.5722
low fat,0.027310252,fruits and vegetables,101.0042,supermarket,tier 2,10.3,small,1289.6546
regular,0.141975462,snack foods,49.6008,grocery store,tier 1,12.857645184136183,small,50.6008
low fat,0.0,dairy,45.9428,supermarket,tier 3,8.775,high,790.9704
low fat,0.01619866,health and hygiene,129.2626,supermarket,tier 2,18.85,medium,3147.9024
low fat,0.014205168,household,56.7614,supermarket,tier 3,12.857645184136183,medium,2486.763
low fat,0.09344495,baking goods,141.0812,supermarket,tier 2,14.85,small,1139.8496
regular,0.019199733,frozen foods,84.3592,supermarket,tier 1,20.5,small,1816.3024
regular,0.154120252,canned,51.935,supermarket,tier 3,7.84,medium,199.74
low fat,0.089004389,frozen foods,196.7452,supermarket,tier 2,18.25,medium,978.726
regular,0.011117041,snack foods,85.854,supermarket,tier 3,10.3,high,2683.174
low fat,0.103422709,household,169.9448,supermarket,tier 2,12.5,small,2897.5616
low fat,0.089035961,dairy,260.5594,supermarket,tier 3,12.857645184136183,medium,9158.079
regular,0.102723919,canned,93.212,supermarket,tier 1,20.25,small,1957.452
regular,0.024733134,soft drinks,40.2822,supermarket,tier 3,12.857645184136183,medium,1296.3126
low fat,0.044871033,health and hygiene,140.3838,supermarket,tier 3,15.0,high,2528.7084
low fat,0.029760052,fruits and vegetables,38.7138,supermarket,tier 3,8.325,high,284.2966
low fat,0.078999287,canned,38.6506,supermarket,tier 2,15.85,medium,759.012
low fat,0.020870744,dairy,117.3782,supermarket,tier 1,13.1,small,1787.673
low fat,0.031599715,household,111.3228,supermarket,tier 2,6.26,medium,2431.5016
low fat,0.042413704,dairy,173.1764,supermarket,tier 3,17.25,medium,4466.1864
low fat,0.072284689,frozen foods,119.9098,supermarket,tier 2,5.765,small,2048.6666
low fat,0.009984847,household,175.437,supermarket,tier 3,13.6,high,1940.807
low fat,0.052852621,frozen foods,88.783,supermarket,tier 2,10.5,medium,2067.309
low fat,0.014660821,baking goods,85.125,supermarket,tier 2,7.975,medium,2663.2
regular,0.076354362,frozen foods,192.1846,supermarket,tier 3,12.65,medium,1146.5076
low fat,0.076709639,household,247.846,supermarket,tier 2,12.3,medium,3448.844
low fat,0.005677876,baking goods,184.8924,supermarket,tier 2,5.985,medium,1665.8316
low fat,0.0,fruits and vegetables,184.7266,supermarket,tier 3,12.857645184136183,medium,8114.7704
regular,0.012282366,snack foods,132.5284,supermarket,tier 1,15.15,medium,1713.7692
low fat,0.026681262,canned,56.4246,supermarket,tier 1,12.35,small,810.9444
low fat,0.127541722,frozen foods,84.9224,supermarket,tier 1,14.3,small,1193.1136
low fat,0.119513002,household,93.4094,supermarket,tier 2,8.695,small,856.8846
low fat,0.054463442,meat,163.8842,grocery store,tier 3,16.35,medium,165.7842
regular,0.0,baking goods,151.3366,supermarket,tier 2,6.135,medium,1057.9562
low fat,0.015756784,household,185.0608,supermarket,tier 2,19.5,medium,2205.1296
regular,0.010907967,snack foods,182.3608,supermarket,tier 3,9.5,high,2940.1728
low fat,0.07543556,hard drinks,235.8616,supermarket,tier 2,8.895,small,3046.7008
low fat,0.0,frozen foods,196.8452,supermarket,tier 1,18.25,small,3327.6684
low fat,0.115194717,canned,258.3278,grocery store,tier 3,21.35,medium,520.6556
low fat,0.066922802,snack foods,174.837,supermarket,tier 2,19.7,small,2999.429
low fat,0.064636203,baking goods,90.0804,supermarket,tier 3,12.857645184136183,medium,2113.2492
low fat,0.103195401,fruits and vegetables,117.8466,supermarket,tier 2,16.6,medium,942.7728
low fat,0.13121032,dairy,74.0354,grocery store,tier 1,12.857645184136183,small,75.2354
low fat,0.035747522,fruits and vegetables,133.6284,supermarket,tier 1,10.895,small,1581.9408
regular,0.192650072,frozen foods,37.4506,grocery store,tier 1,12.857645184136183,small,37.9506
low fat,0.098031771,health and hygiene,151.3024,grocery store,tier 1,12.857645184136183,small,151.8024
regular,0.030118338,breads,248.8092,supermarket,tier 3,12.857645184136183,medium,3486.1288
low fat,0.016201845,household,195.2478,supermarket,tier 2,8.51,medium,4262.4516
low fat,0.05837308,snack foods,243.9828,grocery store,tier 3,14.15,medium,731.0484
low fat,0.087652908,fruits and vegetables,128.8678,supermarket,tier 2,6.65,small,1398.8458
regular,0.065999008,snack foods,177.966,supermarket,tier 1,15.25,medium,2336.958
low fat,0.088750333,frozen foods,196.5452,supermarket,tier 3,18.25,high,2348.9424
regular,0.100277876,fruits and vegetables,196.8768,supermarket,tier 3,12.857645184136183,medium,7094.7648
regular,0.099252438,frozen foods,87.4856,supermarket,tier 2,16.0,small,1054.6272
low fat,0.0,household,127.831,supermarket,tier 2,19.2,medium,1298.31
low fat,0.0,household,117.815,supermarket,tier 2,12.15,medium,2330.3
low fat,0.026384672,frozen foods,208.9954,supermarket,tier 1,8.895,medium,4584.6988
low fat,0.228993134,dairy,263.4568,grocery store,tier 3,10.895,medium,527.3136
regular,0.065431917,dairy,76.1986,supermarket,tier 2,16.0,medium,1869.5664
low fat,0.026749991,frozen foods,106.928,supermarket,tier 3,12.857645184136183,medium,2876.256
low fat,0.0,baking goods,43.6744,supermarket,tier 3,9.195,medium,407.4696
regular,0.043333912,fruits and vegetables,201.0742,supermarket,tier 3,11.35,medium,2189.8162
low fat,0.089656812,health and hygiene,144.0102,supermarket,tier 2,10.0,medium,1603.9122
low fat,0.039954281,others,82.4908,supermarket,tier 2,9.395,small,2013.3792
low fat,0.087854925,soft drinks,95.9752,grocery store,tier 1,12.857645184136183,small,95.8752
low fat,0.149404057,breakfast,192.8478,grocery store,tier 3,20.75,medium,774.9912
low fat,0.0268952,meat,128.402,supermarket,tier 2,9.8,medium,2403.538
low fat,0.065857092,frozen foods,258.5646,supermarket,tier 3,5.695,medium,4380.2982
low fat,0.161817014,fruits and vegetables,37.819,supermarket,tier 2,18.2,medium,219.714
regular,0.082197959,baking goods,49.2034,supermarket,tier 3,19.35,high,729.051
low fat,0.015335349,hard drinks,106.6938,supermarket,tier 2,18.35,medium,1393.5194
low fat,0.00599072,household,163.6526,supermarket,tier 2,6.36,medium,5262.4832
low fat,0.013898123,soft drinks,46.506,supermarket,tier 3,9.8,medium,372.848
regular,0.078912473,baking goods,99.9042,supermarket,tier 3,12.857645184136183,medium,3273.7386
low fat,0.059776237,household,231.7642,supermarket,tier 3,12.857645184136183,medium,5344.3766
regular,0.0,frozen foods,39.7506,supermarket,tier 3,6.635,high,303.6048
low fat,0.297883712,dairy,156.7288,grocery store,tier 3,18.1,medium,314.2576
low fat,0.022059594,household,56.0614,grocery store,tier 3,8.93,medium,276.307
low fat,0.03532494,fruits and vegetables,38.9506,supermarket,tier 3,8.3,high,721.0614
low fat,0.124967595,household,112.7544,supermarket,tier 2,8.895,medium,3467.4864
regular,0.062411404,fruits and vegetables,225.9062,supermarket,tier 1,16.35,small,5416.9488
low fat,0.032754431,health and hygiene,140.5154,supermarket,tier 3,8.6,medium,283.6308
low fat,0.160178832,household,160.2894,grocery store,tier 1,12.857645184136183,small,323.5788
regular,0.104035148,fruits and vegetables,227.772,supermarket,tier 2,19.0,medium,5206.556
low fat,0.06390019,frozen foods,157.263,supermarket,tier 2,7.56,medium,2503.408
regular,0.062648111,frozen foods,104.899,supermarket,tier 3,12.6,high,1960.781
low fat,0.111685868,others,184.7924,grocery store,tier 3,15.6,medium,370.1848
low fat,0.233039817,canned,49.5376,grocery store,tier 3,8.71,medium,95.8752
low fat,0.17824575,dairy,158.1288,supermarket,tier 1,18.1,medium,3299.7048
